id,date,price,bedrooms,bathrooms,sqft,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,v19,sqft_living15,sqft_lot15,cond1,cond2,cond4,cond5,logprice,logsqft,logsqft_lot
19359,"20140728T000000",371000,4,1.75,1690,10854,1,0,0,3,7,1690,0,1977,0,98056,47.5241,-122.199,2390,7000,0,0,0,0,12.82396,7.432484,9.292289
19360,"20150505T000000",530000,3,1.75,1430,10350,1,0,0,3,7,1430,0,1959,0,98008,47.6353,-122.123,1890,10350,0,0,0,0,13.18063,7.265429,9.244741
19361,"20140610T000000",608000,4,2.75,2490,9714,1,0,0,4,8,1400,1090,1983,0,98011,47.7496,-122.201,2060,15300,0,0,1,0,13.31793,7.820038,9.181323
19362,"20141111T000000",450000,3,1.75,1350,7200,1,0,0,5,7,1350,0,1954,0,98125,47.713,-122.284,1100,7200,0,0,0,1,13.017,7.20786,8.881836
19363,"20140730T000000",780000,4,2.5,3140,14421,2,0,0,3,10,3140,0,1994,0,98075,47.5943,-122.018,3140,17417,0,0,0,0,13.56705,8.051978,9.576441
19364,"20140829T000000",290000,4,2.5,2340,52272,2,0,0,2,8,2340,0,1978,0,98042,47.3468,-122.091,2480,40500,0,1,0,0,12.57764,7.757906,10.86422
19365,"20140916T000000",225000,3,1.75,1610,14182,1,0,0,4,7,1100,510,1978,0,98092,47.3174,-122.18,1510,8400,0,0,1,0,12.32386,7.383989,9.559729
19366,"20140911T000000",805000,4,2.5,3320,38032,2,0,0,4,10,3320,0,1991,0,98077,47.7478,-122.036,3270,37804,0,0,1,0,13.5986,8.10772,10.54618
19367,"20150407T000000",660000,3,2.5,2390,15669,2,0,0,3,9,2390,0,1991,0,98011,47.7446,-122.193,2640,12500,0,0,0,0,13.39999,7.779048,9.659439
19368,"20140613T000000",299000,3,1.75,1180,13927,1,0,0,5,7,1180,0,1962,0,98059,47.4818,-122.094,1400,13173,0,0,0,1,12.6082,7.07327,9.541585
19369,"20140919T000000",530000,2,2.25,1260,1312,3,0,0,3,8,1260,0,2007,0,98103,47.6538,-122.356,1300,1312,0,0,0,0,13.18063,7.138867,7.179308
19370,"20141017T000000",680000,3,2.5,1800,4400,1,0,0,5,7,1350,450,1970,0,98199,47.6599,-122.396,1920,4400,0,0,0,1,13.42985,7.495542,8.389359
19371,"20150216T000000",199900,4,1.75,1790,12000,1,0,0,5,6,1790,0,1944,0,98001,47.2664,-122.256,1550,9840,0,0,0,1,12.20557,7.489971,9.392662
19372,"20150108T000000",224000,3,1.75,1760,6300,1,0,0,3,7,1060,700,1963,0,98178,47.5003,-122.26,1340,7300,0,0,0,0,12.3194,7.473069,8.748305
19373,"20140829T000000",244000,3,1.75,1540,8885,1,0,0,4,7,1440,100,1980,0,98031,47.4031,-122.201,1540,12734,0,0,1,0,12.40492,7.339538,9.09212
19374,"20150408T000000",485000,4,1.75,1260,3880,1,0,0,5,7,860,400,1918,0,98117,47.687,-122.391,1000,3880,0,0,0,1,13.0919,7.138867,8.263591
19375,"20150112T000000",330000,4,2.5,2240,7589,2,0,0,3,8,2240,0,1994,0,98030,47.3824,-122.207,2250,7300,0,0,0,0,12.70685,7.714231,8.934455
19376,"20141231T000000",509000,4,2,1630,1724,1.5,0,0,3,6,1030,600,1915,1970,98119,47.6472,-122.362,1780,3810,0,0,0,0,13.1402,7.396335,7.452403
19377,"20141117T000000",440000,4,2.5,2350,7203,2,0,0,3,8,2350,0,1989,0,98059,47.5123,-122.151,2260,7274,0,0,0,0,12.99453,7.762171,8.882253
19378,"20141210T000000",244000,3,2,1350,8587,1,0,0,3,7,1350,0,1998,0,98022,47.2073,-122.012,1350,8587,0,0,0,0,12.40492,7.20786,9.058004
19379,"20140717T000000",399700,4,1.75,1320,4800,1,0,0,4,7,870,450,1930,0,98106,47.5534,-122.365,940,4800,0,0,1,0,12.89847,7.185387,8.476371
19380,"20140625T000000",519000,4,2.5,1950,2617,1.5,0,0,4,7,1250,700,1910,0,98107,47.6696,-122.372,1520,1438,0,0,1,0,13.15966,7.575585,7.869784
19381,"20140508T000000",211000,4,1,2100,9200,1,0,0,3,7,1050,1050,1959,0,98168,47.476,-122.292,1540,10033,0,0,0,0,12.25961,7.649693,9.126959
19382,"20140708T000000",950000,3,2.5,3480,7800,1,0,0,4,7,1750,1730,1941,1998,98177,47.7047,-122.378,3010,9918,0,0,1,0,13.76422,8.154788,8.961879
19383,"20140902T000000",410000,3,2.5,1830,2839,2,0,0,3,8,1830,0,1999,0,98074,47.6022,-122.021,1830,3011,0,0,0,0,12.92391,7.512071,7.951207
19384,"20150325T000000",750000,4,2,2640,5000,2,0,0,3,7,2040,600,1949,0,98117,47.678,-122.375,1330,5000,0,0,0,0,13.52783,7.878534,8.517193
19385,"20140910T000000",133400,3,1,900,2550,1,0,0,4,6,900,0,1978,0,98023,47.3036,-122.363,1120,2550,0,0,1,0,11.80111,6.802395,7.843849
19386,"20150424T000000",240000,3,2,1553,6550,1,0,0,3,7,1553,0,1900,2001,98022,47.2056,-121.994,1010,10546,0,0,0,0,12.38839,7.347944,8.78722
19387,"20140604T000000",539000,3,2.5,1710,2300,2,0,0,3,8,1570,140,2005,0,98052,47.6743,-122.142,2120,2856,0,0,0,0,13.19747,7.444249,7.740664
19388,"20140814T000000",688000,4,3,3400,292723,2,0,0,3,10,3400,0,1998,0,98045,47.4883,-121.725,1760,69696,0,0,0,0,13.44154,8.131531,12.58698
19389,"20140513T000000",465000,3,1.5,1270,5112,1,0,0,3,7,1270,0,1950,0,98115,47.676,-122.288,1580,5080,0,0,0,0,13.04979,7.146772,8.539346
19390,"20140617T000000",936000,3,1.75,2960,12420,1,0,2,4,8,1480,1480,1952,0,98116,47.5739,-122.406,2700,9106,0,0,1,0,13.74937,7.992945,9.427063
19391,"20141230T000000",620000,4,2.5,3040,9606,2,0,0,3,7,3040,0,2003,0,98053,47.6884,-122.044,1690,3849,0,0,0,0,13.33747,8.019613,9.170143
19392,"20141020T000000",429950,3,1.75,1430,9750,1,0,0,5,7,1430,0,1962,0,98133,47.7441,-122.357,1630,9282,0,0,0,1,12.97142,7.265429,9.185022
19393,"20140707T000000",296475,3,2.5,1520,4170,2,0,0,3,7,1520,0,2004,0,98038,47.3842,-122.04,1560,4237,0,0,0,0,12.59972,7.326466,8.335671
19394,"20150427T000000",330000,4,2,1820,9450,1,0,0,3,7,1100,720,1962,0,98155,47.7607,-122.329,1540,9450,0,0,0,0,12.70685,7.506592,9.15377
19395,"20140730T000000",445000,3,2.25,1800,11200,1,0,0,3,8,1270,530,1979,0,98052,47.7072,-122.164,1940,11250,0,0,0,0,13.00583,7.495542,9.323669
19396,"20140801T000000",846000,4,3.25,2720,4000,2,0,1,3,10,2070,650,2014,0,98118,47.5554,-122.267,1450,4000,0,0,0,0,13.64827,7.908387,8.294049
19397,"20150514T000000",725000,4,1.75,1980,5850,1,0,1,4,8,1380,600,1960,0,98116,47.5607,-122.391,1810,5850,0,0,1,0,13.49393,7.590852,8.674197
19398,"20150504T000000",369000,4,2.5,2550,7349,2,0,0,3,9,2550,0,1989,0,98023,47.3059,-122.349,2400,8508,0,0,0,0,12.81855,7.843849,8.90232
19399,"20140609T000000",625000,3,1.75,2210,16200,1,0,0,3,8,1390,820,1958,0,98005,47.5924,-122.175,2050,16200,0,0,0,0,13.34551,7.700748,9.692766
19400,"20140618T000000",535000,3,2,2120,4080,2,0,0,3,7,2120,0,2003,0,98053,47.682,-122.037,2280,4080,0,0,0,0,13.19002,7.659172,8.313852
19401,"20141218T000000",229950,4,1.5,1570,6717,1,0,0,5,6,1570,0,1911,0,98002,47.307,-122.217,1140,6716,0,0,0,1,12.34562,7.358831,8.812397
19402,"20150423T000000",229999,3,1.75,1310,6960,1,0,0,4,7,1310,0,1974,0,98092,47.2761,-122.153,1580,7200,0,0,1,0,12.34583,7.177783,8.847935
19403,"20140825T000000",850000,5,3.5,3150,4120,2,0,0,3,8,2460,690,1911,2007,98115,47.6754,-122.315,2080,4160,0,0,0,0,13.65299,8.055158,8.323608
19404,"20140610T000000",589900,4,4.5,3870,35889,2,0,0,3,10,2530,1340,2001,0,98027,47.4677,-122.01,3020,35366,0,0,0,0,13.28771,8.26101,10.48819
19405,"20141030T000000",513000,2,1,1840,4322,1,0,0,4,7,1160,680,1914,0,98144,47.5764,-122.289,1750,4322,0,0,1,0,13.14803,7.517521,8.371473
19406,"20140926T000000",401000,3,1,1120,8321,1,0,0,4,6,1120,0,1941,1987,98027,47.5631,-122.091,1980,8671,0,0,1,0,12.90172,7.021084,9.026538
19407,"20140905T000000",260000,3,2.5,1440,2500,2,0,0,3,7,1440,0,2006,0,98146,47.511,-122.359,1440,5000,0,0,0,0,12.46844,7.272398,7.824046
19408,"20150508T000000",525000,4,2.75,2300,26650,1,0,0,4,8,2300,0,1950,0,98177,47.7771,-122.362,2000,9879,0,0,1,0,13.17115,7.740664,10.19054
19409,"20150320T000000",470000,3,3.5,2070,11658,1,0,0,4,8,1370,700,1977,0,98056,47.537,-122.178,1930,8744,0,0,1,0,13.06049,7.635304,9.363748
19410,"20150121T000000",205000,4,1.5,1420,8063,1,0,0,3,7,940,480,1962,0,98198,47.4174,-122.316,1330,7515,0,0,0,0,12.23077,7.258412,8.995041
19411,"20150210T000000",620000,3,2.25,2010,7495,1,0,0,4,8,1570,440,1979,0,98027,47.5613,-122.083,2050,8402,0,0,1,0,13.33747,7.60589,8.921991
19412,"20140811T000000",229000,3,1.5,1200,5000,1,0,0,3,6,1200,0,1979,0,98146,47.5122,-122.357,1440,2500,0,0,0,0,12.34148,7.090077,8.517193
19413,"20140509T000000",445000,2,2,1150,6634,1,0,0,3,7,860,290,1940,0,98115,47.7001,-122.309,1680,6892,0,0,0,0,13.00583,7.047517,8.799963
19414,"20140514T000000",215000,2,1,1240,7200,1,0,0,3,7,1240,0,1967,0,98168,47.4971,-122.282,1130,9200,0,0,0,0,12.27839,7.122867,8.881836
19415,"20140729T000000",504975,2,2.5,1900,4871,2,0,0,3,8,1900,0,2005,0,98053,47.7132,-122.034,1640,4780,0,0,0,0,13.13226,7.549609,8.491055
19416,"20140801T000000",495000,4,2.25,2350,10072,2,0,0,3,8,2350,0,1980,0,98011,47.7628,-122.168,2210,9687,0,0,0,0,13.11231,7.762171,9.217515
19417,"20150311T000000",205000,3,1,1120,8342,1,0,0,4,7,1120,0,1976,0,98042,47.3732,-122.116,1190,6660,0,0,1,0,12.23077,7.021084,9.029058
19418,"20140730T000000",152275,1,1,1020,6871,1,0,0,3,6,1020,0,1937,1946,98146,47.5051,-122.338,1260,6933,0,0,0,0,11.93344,6.927558,8.835065
19419,"20150325T000000",586000,4,2.25,1930,8338,1,0,0,3,8,1930,0,1968,0,98125,47.7026,-122.285,2280,7616,0,0,0,0,13.28108,7.565275,9.028579
19420,"20141017T000000",779950,2,2.5,2680,7625,1,0,0,3,9,2680,0,2002,0,98053,47.7094,-122.024,2310,7395,0,0,0,0,13.56699,7.893572,8.939188
19421,"20141218T000000",557000,4,1.75,2660,11315,2,0,0,4,8,2660,0,1983,0,98074,47.6204,-122.044,1980,11315,0,0,1,0,13.23032,7.886081,9.333884
19422,"20141029T000000",610000,4,2.25,2200,7200,1,0,2,4,8,1220,980,1958,0,98144,47.5818,-122.296,1940,6000,0,0,1,0,13.32121,7.696213,8.881836
19423,"20140708T000000",405000,3,1.5,1010,7683,1.5,0,0,5,7,1010,0,1953,0,98125,47.72,-122.318,1550,7271,0,0,0,1,12.91164,6.917706,8.946765
19424,"20140509T000000",320000,4,2.25,2310,7490,2,0,0,3,8,2310,0,1980,0,98055,47.4379,-122.192,2310,8480,0,0,0,0,12.67608,7.745003,8.921324
19425,"20140919T000000",356000,3,1,920,3863,1,0,0,3,6,920,0,1970,0,98118,47.5524,-122.27,1080,5150,0,0,0,0,12.78269,6.824374,8.259199
19426,"20150226T000000",794500,5,3,3030,4120,1.5,0,0,4,7,1930,1100,1913,0,98115,47.6771,-122.319,1280,3090,0,0,1,0,13.58547,8.016318,8.323608
19427,"20140508T000000",349000,3,1.75,1590,9620,1,0,0,3,7,1590,0,1988,0,98059,47.4815,-122.152,2980,9398,0,0,0,0,12.76283,7.37149,9.171599
19428,"20140604T000000",549000,4,2.25,2740,88426,2,0,0,3,7,2740,0,1991,0,98027,47.4734,-122.006,2740,62726,0,0,0,0,13.21585,7.915713,11.38992
19429,"20140718T000000",193000,3,1,960,10761,1,0,0,4,6,960,0,1962,0,98002,47.2819,-122.224,960,10761,0,0,1,0,12.17045,6.866933,9.283684
19430,"20141016T000000",700000,3,1.5,2240,7227,2,0,1,3,9,1440,800,1977,0,98008,47.6208,-122.093,3150,16150,0,0,0,0,13.45884,7.714231,8.885579
19431,"20150324T000000",523000,3,2.5,2400,6182,2,0,0,3,8,2400,0,1998,0,98065,47.5363,-121.87,2420,5829,0,0,0,0,13.16734,7.783224,8.729397
19432,"20141118T000000",565000,5,3.25,2860,20790,1,0,0,4,7,1800,1060,1965,0,98155,47.7757,-122.295,1920,9612,0,0,1,0,13.24458,7.958577,9.942227
19433,"20150505T000000",500000,4,2.5,2960,5027,2,0,0,3,7,2960,0,2000,0,98065,47.5328,-121.881,2760,5500,0,0,0,0,13.12236,7.992945,8.522578
19434,"20140707T000000",1450000,4,3.25,3770,4103,2,0,0,5,9,2710,1060,1925,0,98109,47.641,-122.349,2560,4160,0,0,0,1,14.18707,8.23483,8.319473
19435,"20150219T000000",710000,6,3.5,3830,68825,2,0,0,3,9,3830,0,1995,0,98027,47.4574,-122.003,2410,68825,0,0,0,0,13.47302,8.25062,11.13932
19436,"20141015T000000",333000,4,2,2750,9001,1,0,0,3,8,2750,0,2008,0,98055,47.457,-122.189,1340,11050,0,0,0,0,12.7159,7.919356,9.105091
19437,"20140717T000000",580000,3,1.75,2100,6874,1,0,0,3,7,1300,800,1943,0,98115,47.6724,-122.279,2220,5912,0,0,0,0,13.27078,7.649693,8.835502
19438,"20140801T000000",289950,4,1.75,1500,8400,1,0,0,3,7,1200,300,1956,0,98188,47.4531,-122.273,1780,9913,0,0,0,0,12.57746,7.313221,9.035987
19439,"20150219T000000",375000,2,1,710,4618,1,0,1,3,5,710,0,1925,0,98199,47.64,-122.394,1810,4988,0,0,0,0,12.83468,6.565265,8.437717
19440,"20140926T000000",505000,2,3,2770,10800,1.5,0,0,5,8,1910,860,1984,0,98074,47.6082,-122.057,2140,10800,0,0,0,1,13.13231,7.926602,9.287301
19441,"20140721T000000",324950,3,1.75,2050,6720,1,0,2,3,7,1050,1000,1939,0,98178,47.5058,-122.235,2380,7260,0,0,0,0,12.69143,7.625595,8.812843
19442,"20140714T000000",490000,4,2.25,1960,10275,2,0,0,3,7,1960,0,1965,0,98052,47.6887,-122.124,1560,10275,0,0,0,0,13.10216,7.5807,9.237469
19443,"20140512T000000",630000,4,2,1770,6000,2,0,0,5,7,1770,0,1911,1981,98199,47.6493,-122.401,1340,6000,0,0,0,1,13.35348,7.478735,8.699514
19444,"20140620T000000",595000,3,2.75,3290,22649,2,0,0,4,8,3290,0,1993,0,98056,47.5241,-122.193,2750,6119,0,0,1,0,13.29632,8.098643,10.02787
19445,"20150501T000000",872500,4,2,1990,6000,1,0,0,3,9,1260,730,1956,2015,98199,47.6515,-122.397,1770,6000,0,0,0,0,13.67912,7.59589,8.699514
19446,"20150222T000000",490000,2,1,1760,5250,1,0,2,4,7,1000,760,1951,0,98126,47.5577,-122.379,1760,5400,0,0,1,0,13.10216,7.473069,8.565984
19447,"20141216T000000",1900000,4,3.25,5080,27755,2,0,0,3,11,5080,0,2001,0,98006,47.5423,-122.111,4730,22326,0,0,0,0,14.45736,8.533067,10.23117
19448,"20150505T000000",310000,2,1,1020,8102,1,0,0,3,7,1020,0,1956,0,98056,47.5135,-122.193,1770,7291,0,0,0,0,12.64433,6.927558,8.999866
19449,"20150504T000000",450000,3,1,1350,92721,1,0,0,2,6,1200,150,1946,0,98055,47.4657,-122.198,1860,8096,0,1,0,0,13.017,7.20786,11.43735
19450,"20141023T000000",539000,3,1.5,1740,12000,2,0,0,3,9,1740,0,1974,0,98074,47.6276,-122.053,2580,12224,0,0,0,0,13.19747,7.46164,9.392662
19451,"20140707T000000",888550,3,2.5,3540,38322,2,0,0,3,10,3540,0,1989,0,98053,47.6892,-122.048,3540,35926,0,0,0,0,13.69735,8.171882,10.55378
19452,"20140714T000000",269950,3,2.5,1520,8720,1,0,0,3,7,1080,440,1981,0,98058,47.4267,-122.157,1720,7551,0,0,0,0,12.50599,7.326466,9.073375
19453,"20140926T000000",142000,0,0,290,20875,1,0,0,1,1,290,0,1963,0,98024,47.5308,-121.888,1620,22850,1,0,0,0,11.86358,5.669881,9.946307
19454,"20140819T000000",300000,3,1.75,1310,9761,1,0,0,3,7,1310,0,1967,0,98034,47.721,-122.228,1490,9600,0,0,0,0,12.61154,7.177783,9.186151
19455,"20140922T000000",780000,2,3.25,3000,24004,1,0,0,3,10,2410,590,1952,0,98005,47.611,-122.157,4270,24506,0,0,0,0,13.56705,8.006368,10.08598
19456,"20140715T000000",545000,3,2.5,2660,20369,2,0,0,3,8,2660,0,1992,0,98027,47.5234,-122.055,2720,12927,0,0,0,0,13.20854,7.886081,9.921769
19457,"20150415T000000",278000,3,2.25,2120,9804,2,0,0,3,7,2120,0,1994,0,98042,47.3596,-122.16,2120,7200,0,0,0,0,12.53538,7.659172,9.190546
19458,"20141201T000000",342000,3,2.25,1200,2845,2,0,0,3,7,1200,0,1986,0,98034,47.7151,-122.203,1220,2140,0,0,0,0,12.74257,7.090077,7.953318
19459,"20150506T000000",190000,4,1.75,1900,9861,1,0,0,4,7,1900,0,1967,0,98038,47.3615,-122.057,1720,7967,0,0,1,0,12.15478,7.549609,9.196342
19460,"20141121T000000",387000,2,1.5,1010,948,3,0,0,3,8,1010,0,1999,0,98103,47.6529,-122.355,1330,1318,0,0,0,0,12.86618,6.917706,6.854354
19461,"20150304T000000",279950,3,2.25,1850,7480,2,0,0,3,7,1850,0,1978,0,98058,47.452,-122.159,1870,7480,0,0,0,0,12.54237,7.522941,8.919988
19462,"20150318T000000",550000,6,4.5,4520,40164,2,0,0,3,9,3580,940,1953,2008,98031,47.407,-122.216,2870,13068,0,0,0,0,13.21767,8.416267,10.60073
19463,"20140520T000000",439000,3,2,2010,251341,2,0,0,3,8,1510,500,2003,0,98019,47.7416,-121.91,1780,108900,0,0,0,0,12.99225,7.60589,12.43457
19464,"20141010T000000",774888,3,2.25,2420,23507,1,0,0,4,8,2420,0,1969,0,98027,47.5107,-122.027,2540,22257,0,0,1,0,13.56047,7.791523,10.06505
19465,"20140610T000000",480000,5,2.5,2732,9500,1,0,2,4,8,1870,862,1975,0,98003,47.3436,-122.323,2720,10000,0,0,1,0,13.08154,7.912789,9.159047
19466,"20140508T000000",835000,4,2,1910,6960,1.5,0,0,5,8,1910,0,1941,0,98103,47.6893,-122.348,1360,3300,0,0,0,1,13.63519,7.554859,8.847935
19467,"20150303T000000",1500000,5,3.5,3520,5400,2,0,0,3,9,2400,1120,2008,0,98119,47.6364,-122.363,1360,3600,0,0,0,0,14.22098,8.166216,8.594154
19468,"20150326T000000",771000,4,2,2220,3760,1.5,0,0,4,7,1370,850,1929,0,98117,47.6876,-122.368,1620,3760,0,0,1,0,13.55544,7.705263,8.232174
19469,"20140807T000000",1230000,4,2.25,2020,5800,1,0,3,4,9,1760,260,1941,0,98199,47.6471,-122.412,3100,5800,0,0,1,0,14.02252,7.610853,8.665613
19470,"20141017T000000",600000,4,2.5,2090,7290,1,0,0,5,8,1420,670,1966,0,98007,47.624,-122.142,2110,8436,0,0,0,1,13.30468,7.644919,8.894258
19471,"20140702T000000",305000,3,1,1580,7424,1,0,0,3,7,1010,570,1962,0,98058,47.4607,-122.171,1710,7772,0,0,0,0,12.62807,7.36518,8.912474
19472,"20150327T000000",1390000,5,1.75,2650,11340,1,0,0,3,8,2650,0,1955,0,98004,47.626,-122.213,2780,13204,0,0,0,0,14.14481,7.882315,9.336092
19473,"20140910T000000",216500,3,1,1020,11652,1,0,0,4,6,1020,0,1971,0,98188,47.4459,-122.278,1690,11652,0,0,1,0,12.28535,6.927558,9.363234
19474,"20150122T000000",370000,3,2.5,1070,1219,2,0,0,3,7,720,350,2004,0,98116,47.5618,-122.384,1070,1254,0,0,0,0,12.82126,6.975414,7.105786
19475,"20140630T000000",492650,4,1.75,2120,9786,1,0,0,3,8,1640,480,1967,0,98177,47.7753,-122.365,2310,8787,0,0,0,0,13.10755,7.659172,9.188708
19476,"20140725T000000",431200,5,1.75,1360,10609,1,0,0,3,7,1060,300,1966,0,98034,47.7203,-122.229,1490,9935,0,0,0,0,12.97433,7.21524,9.269458
19477,"20150409T000000",277500,4,2,1700,12048,2,0,0,3,7,1700,0,1990,0,98030,47.3748,-122.186,1960,7650,0,0,0,0,12.53358,7.438384,9.396654
19478,"20150317T000000",278000,5,1.5,1820,8712,1,0,0,5,7,1090,730,1960,0,98032,47.3712,-122.289,1820,8712,0,0,0,1,12.53538,7.506592,9.072456
19479,"20140902T000000",351000,4,1,1430,8400,1,0,0,3,6,730,700,1969,0,98072,47.7417,-122.172,1310,8240,0,0,0,0,12.76854,7.265429,9.035987
19480,"20140616T000000",850000,4,3.5,4140,7089,2,0,0,3,10,3160,980,2003,0,98034,47.7059,-122.2,2640,8896,0,0,0,0,13.65299,8.328451,8.8663
19481,"20140811T000000",885000,2,2,1313,3600,1,0,0,3,8,1313,0,1904,2012,98119,47.6369,-122.365,1080,3600,0,0,0,0,13.69334,7.18007,8.188689
19482,"20140715T000000",399950,3,2,1590,87120,1,0,3,3,8,1590,0,1998,0,98022,47.2241,-122.072,2780,183161,0,0,0,0,12.89909,7.37149,11.37504
19483,"20140805T000000",185000,3,1.75,1080,9262,1,0,0,3,7,1080,0,1968,0,98178,47.4883,-122.248,1090,9262,0,0,0,0,12.12811,6.984716,9.133676
19484,"20140925T000000",440000,5,3,2730,6000,1,0,0,3,8,1470,1260,1979,0,98178,47.4994,-122.234,2590,6000,0,0,0,0,12.99453,7.912057,8.699514
19485,"20140813T000000",2400000,4,3.25,3800,19798,2,0,0,3,10,3800,0,1969,2009,98006,47.5684,-122.19,3940,18975,0,0,0,0,14.69098,8.242756,9.893336
19486,"20140821T000000",299000,3,2.25,2540,9961,1,0,0,4,8,1320,1220,1969,0,98031,47.41,-122.208,1870,10251,0,0,1,0,12.6082,7.83992,9.206432
19487,"20140828T000000",299500,3,1.75,1810,34500,1,0,0,3,8,1230,580,1980,0,98032,47.3707,-122.275,2090,9735,0,0,0,0,12.60987,7.501082,10.44871
19488,"20150317T000000",420000,3,1.5,1540,7506,1,0,0,5,7,1540,0,1961,0,98155,47.7565,-122.325,2180,7653,0,0,0,1,12.94801,7.339538,8.923458
19489,"20140627T000000",234000,4,1,1390,18000,1,0,0,3,7,1390,0,1955,2013,98032,47.3885,-122.284,1390,18000,0,0,0,0,12.36308,7.237059,9.798127
19490,"20140714T000000",540000,2,1.75,1460,4800,1,0,0,5,7,850,610,1950,0,98103,47.6928,-122.339,2050,5592,0,0,0,1,13.19932,7.286192,8.476371
19491,"20140609T000000",649950,4,2.5,2350,63162,2,0,0,4,8,2350,0,1994,0,98077,47.7545,-122.047,2370,63162,0,0,1,0,13.38465,7.762171,11.05346
19492,"20150108T000000",330000,3,1,1160,7912,1,0,0,4,7,1160,0,1956,0,98125,47.7336,-122.306,1190,7482,0,0,1,0,12.70685,7.056175,8.976136
19493,"20150427T000000",840000,4,3.25,3500,5960,2,0,0,3,9,3500,0,2010,0,98053,47.6944,-122.022,3390,6856,0,0,0,0,13.64116,8.160519,8.692825
19494,"20141107T000000",370000,3,2.5,1980,6922,2,0,0,5,8,1980,0,1991,0,98031,47.396,-122.184,2090,7697,0,0,0,1,12.82126,7.590852,8.84246
19495,"20140625T000000",410000,3,1.5,1250,7700,1,0,0,5,7,1250,0,1968,0,98056,47.5383,-122.178,1430,7700,0,0,0,1,12.92391,7.130899,8.948976
19496,"20141209T000000",257000,2,1,770,7200,1,0,0,3,7,770,0,1951,0,98125,47.7143,-122.325,1320,7139,0,0,0,0,12.45683,6.64639,8.881836
19497,"20141230T000000",350000,3,1,1920,6710,1,0,0,3,7,1320,600,1959,0,98118,47.5346,-122.286,1810,5600,0,0,0,0,12.76569,7.560081,8.811355
19498,"20140825T000000",380000,2,1,1120,7560,1,0,1,3,6,1120,0,1947,0,98177,47.77,-122.39,1120,7200,0,0,0,0,12.84793,7.021084,8.930627
19499,"20150310T000000",344000,3,1,1150,12402,1,0,0,4,6,1150,0,1969,0,98072,47.7422,-122.099,1400,13600,0,0,1,0,12.7484,7.047517,9.425613
19500,"20140527T000000",488000,3,2.5,1590,2550,3,0,0,3,7,1590,0,1985,0,98117,47.6772,-122.393,1260,5100,0,0,0,0,13.09807,7.37149,7.843849
19501,"20141008T000000",465000,3,1,910,3880,1,0,0,3,7,780,130,1942,0,98117,47.6862,-122.392,1220,3880,0,0,0,0,13.04979,6.813445,8.263591
19502,"20150504T000000",229500,2,1.75,1870,6625,1,0,0,3,7,960,910,1948,0,98178,47.5071,-122.249,1680,6000,0,0,0,0,12.34366,7.533694,8.798606
19503,"20141112T000000",445000,5,3,2420,11250,2,0,0,3,8,2420,0,2013,0,98146,47.5082,-122.362,1510,9950,0,0,0,0,13.00583,7.791523,9.328123
19504,"20150317T000000",246000,4,1.5,2120,7110,1.5,0,0,3,6,2120,0,1919,0,98030,47.3846,-122.227,1540,7110,0,0,0,0,12.41309,7.659172,8.869258
19505,"20140604T000000",545000,5,2.5,2730,17240,1,0,0,5,7,1660,1070,1958,0,98028,47.7646,-122.267,2250,13200,0,0,0,1,13.20854,7.912057,9.754988
19506,"20140813T000000",518000,4,2.5,2560,5672,2,0,1,3,8,2560,0,2005,0,98056,47.5222,-122.201,2190,6788,0,0,0,0,13.15773,7.847763,8.643297
19507,"20141031T000000",565000,4,2.5,2620,10016,2,0,0,3,8,2620,0,1996,0,98056,47.5295,-122.179,2620,10016,0,0,0,0,13.24458,7.87093,9.211939
19508,"20150410T000000",445000,4,2.5,2760,8558,2,0,0,3,7,2760,0,2001,0,98056,47.4802,-122.189,2760,7703,0,0,0,0,13.00583,7.922986,9.054622
19509,"20140717T000000",968000,5,2.5,2900,9799,1,0,0,3,8,1450,1450,1959,0,98004,47.6255,-122.208,2810,9687,0,0,0,0,13.78299,7.972466,9.190036
19510,"20150331T000000",725000,3,2,1820,6324,1,0,0,5,7,910,910,1945,0,98115,47.6823,-122.27,1850,6440,0,0,0,1,13.49393,7.506592,8.752108
19511,"20140826T000000",315500,3,1.75,1870,8400,1,0,0,3,7,990,880,1977,0,98058,47.454,-122.164,1750,8400,0,0,0,0,12.66191,7.533694,9.035987
19512,"20140505T000000",487585,4,1.75,2010,9211,1,0,0,3,7,1470,540,1977,0,98034,47.7206,-122.171,1840,8500,0,0,0,0,13.09722,7.60589,9.128154
19513,"20150323T000000",246500,2,1,940,6000,1,0,0,2,7,940,0,1954,0,98148,47.4631,-122.329,1890,8547,0,1,0,0,12.41512,6.84588,8.699514
19514,"20140814T000000",819000,3,1.75,1850,6000,1.5,0,0,3,8,1650,200,1913,1999,98199,47.6528,-122.401,1540,6000,0,0,0,0,13.61584,7.522941,8.699514
19515,"20141218T000000",349900,5,2.5,2530,4229,2,0,0,3,7,2530,0,2004,0,98038,47.3531,-122.021,2070,4879,0,0,0,0,12.7654,7.835975,8.349721
19516,"20140822T000000",267000,3,1,940,4700,1,0,0,4,6,940,0,1942,0,98146,47.5117,-122.378,1020,5700,0,0,1,0,12.495,6.84588,8.455317
